-0.109670116309971	0.176539244471554
-0.0950388760970289	0.211975384854296
-0.0795081031805275	0.248615006493078
-0.0600425991186619	0.290038656307700
-0.0355157963915129	0.329356404701615
-0.00620523239791949	0.365330784248090
0.0256984679952180	0.395943957099933
0.0629073112530243	0.424986406943166
0.105288500641300	0.449202802520199
0.151740196042492	0.466312192756395
0.201902688737600	0.475170393028457
0.253721489485350	0.473944129749951
0.309225793347138	0.459591129793191
0.365059368793516	0.421731550793926
0.394382392151600	0.378343935220466
0.404978251976843	0.351947688749208
0.428834841120390	0.311162207498305
0.447936059791651	0.262498409317651
0.455902770414168	0.218851821404324
0.459154357428138	0.182591972160976
0.463305422598281	0.145218716198639
