0.0160397163099708	0.124644755528446;
0.0302144760970289	0.158988615145704
0.0441609031805275	0.192028993506922
0.0561718791186619	0.219397343692300
0.0709293963915129	0.244707595298385
0.0886362323979195	0.267857215751910
0.110851932004782	0.289902042900067
0.132588288746976	0.308193593056834
0.154901499358700	0.322575197479801
0.178811803957508	0.333033807243606
0.202477311262400	0.339171606971543
0.226394510514650	0.340717870250050
0.244526206652862	0.339966870206809
0.254850631206484	0.338044449206074
0.269363607848400	0.324806064779534
0.288545748023157	0.288666311250792
0.303805158879610	0.257649792501695
0.314329940208349	0.237093590682349
0.320451229585832	0.206650178595676
0.323985642571862	0.167578027839024
0.328172577401719	0.129885283801361
