0.609015838112962	0.203985079024967
0.599274437797427	0.233357289429433
0.588648300435182	0.257684712946915
0.581029147711713	0.273812718167509
0.562409630263625	0.288043117801687
0.551493347038905	0.297412802180889
0.531227971513265	0.298215554858305
0.504520807320344	0.288303822448320
0.494378734849535	0.292332289896237
0.481824989532324	0.271798421420788
0.474000564151345	0.256582603443887
0.478157428730513	0.206597080361466
0.473687770805598	0.163071730180105
0.466329928351858	0.125414822738657
