0.0214821857318995	0.108853403517477
0.0467771077116422	0.151582897186624
0.0676302570940142	0.233737351954124
0.0618305206491733	0.257329399232879
0.0588087151751709	0.274396536555574
0.0582629094617113	0.288227229523915
0.0768529663801525	0.315812839066942
0.0968628926376013	0.341495258018740
0.118337295510267	0.365034628109703
0.141344015418654	0.386213301174808
0.153456701045470	0.398844980131892
0.178560947099020	0.409188280359318
0.204372696146212	0.415747465379572
0.221315879961433	0.419724901914347
0.249727102700971	0.414013203882843
0.288291191042563	0.400212299574899
0.311827135232683	0.393844061232444
0.313484486964821	0.391068363938524
0.322273383336525	0.377593875117956
0.324219818444390	0.364885205620271
0.327434400215555	0.334122579099050
0.327145873579624	0.297800370888623
0.326429857670937	0.268285416335222
0.319228750255537	0.221497323437831
0.316883468540486	0.175108799654339
0.318301479220549	0.135323274981939
