0.722384161887038	0.243324920975033
0.707157562202573	0.285904710570567
0.684539699564819	0.329829287053085
0.646514852288287	0.374369281832491
0.601768369736375	0.401404882198313
0.540932652961095	0.416947197819111
0.486426028486735	0.409538445141695
0.442451192679656	0.391004177551681
0.388057265150465	0.347971710103763
0.365571010467676	0.301547578579212
0.354695435848655	0.243687396556113
0.358708571269488	0.218084919638534
0.355914229194402	0.186080269819895
0.348696071648142	0.149127177261343
