0	2.50000000000000	2.50000000000000	2.50000000000000
0	5	1.25000000000000	0
0	3.75000000000000	1.25000000000000	2.50000000000000
1.25000000000000	3.75000000000000	1.25000000000000	2.50000000000000
2.50000000000000	5	0	3.75000000000000
3.75000000000000	2.50000000000000	3.75000000000000	3.75000000000000
1.25000000000000	5	1.25000000000000	1.25000000000000
1.25000000000000	3.75000000000000	3.75000000000000	3.75000000000000
1.25000000000000	3.75000000000000	1.25000000000000	0
1.25000000000000	3.75000000000000	2.50000000000000	3.75000000000000


